FIN.TRANSACTION DATE,FIN.POSTING DATE,FIN.TRANSACTION AMOUNT,MCH.MERCHANT NAME,MCH.CITY NAME,FIN.ORIGINAL CURRENCY AMOUNT,FIN.ORIGINAL ISO CURRENCY CODE SYMBOL,FIN.INET CONVERSION
2018-01-02,2018-02-02,4.99,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,4.99,GBP,1.0
2018-04-01,2018-05-01,46.8,WWW.TUTORCARE.CO.UK,INTERNET,46.8,GBP,1.0
2018-06-01,2018-08-01,50.0,HOBBYCRAFT LTD,BOREHAMWOOD,50.0,GBP,1.0
2018-06-01,2018-08-01,50.0,HOBBYCRAFT LTD,BOREHAMWOOD,50.0,GBP,1.0
2018-06-01,2018-08-01,50.0,HOBBYCRAFT LTD,BOREHAMWOOD,50.0,GBP,1.0
2018-06-01,2018-08-01,50.0,HOBBYCRAFT LTD,BOREHAMWOOD,50.0,GBP,1.0
2018-03-01,2018-04-01,7.23,MOONPIGUK,LONDON,7.23,GBP,1.0
2018-04-01,2018-05-01,133.48,TESCO STORES 6440,LONDON EN8,133.48,GBP,1.0
2018-06-01,2018-08-01,6.0,TESCO STORE 2467,ENFIELD,6.0,GBP,1.0
2018-08-01,2018-09-01,5.0,COOPERS OF BARNET,BARNET,5.0,GBP,1.0
2018-08-01,2018-09-01,147.38,TESCO STORES 6440,LONDON EN8,147.38,GBP,1.0
2018-11-01,2018-12-01,155.39,TESCO STORES 6440,LONDON EN8,155.39,GBP,1.0
2018-01-15,2018-01-16,109.73,TESCO STORES 6440,LONDON EN8,109.73,GBP,1.0
2018-01-18,2018-01-19,4.0,TEMP STORE,NORMANTON,4.0,GBP,1.0
2018-01-18,2018-01-19,15.0,ASDA SUPERSTORE,S'GATE CIRCUS,15.0,GBP,1.0
2018-01-18,2018-01-19,189.93,TESCO STORES 6440,LONDON EN8,189.93,GBP,1.0
2018-01-19,2018-01-22,110.35,BARNET LOCK CENTRE LTD,BARNET,110.35,GBP,1.0
2018-01-22,2018-01-23,187.23,TESCO STORES 6440,LONDON EN8,187.23,GBP,1.0
2018-01-23,2018-01-25,93.32,SKY SUBSCRIPTION,08442411653,93.32,GBP,1.0
2018-01-25,2018-01-26,173.27,TESCO STORES 6440,LONDON EN8,173.27,GBP,1.0
2018-01-29,2018-01-30,96.32,TESCO STORES 6440,LONDON EN8,96.32,GBP,1.0
2018-01-02,2018-02-02,6.99,RYMAN 1127,ENFIELD,6.99,GBP,1.0
2018-01-02,2018-02-02,71.78,MAKRO SELF SERVICE ENF,MIDDLESEX,71.78,GBP,1.0
2018-01-02,2018-02-02,4.98,WH SMITH,ENFIELD,4.98,GBP,1.0
2018-09-01,2018-10-01,5.97,AMAZON UK MARKETPLACE,800-279-6620,5.97,GBP,1.0
2018-09-01,2018-10-01,15.99,AMAZON UK MARKETPLACE,800-279-6620,15.99,GBP,1.0
2018-11-01,2018-12-01,23.52,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,23.52,GBP,1.0
2018-12-01,2018-01-15,21.88,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,21.88,GBP,1.0
2018-01-15,2018-01-16,62.6,TESCO STORES 6440,LONDON EN8,62.6,GBP,1.0
2018-01-16,2018-01-17,143.95,WWW.VIKING-DIRECT.CO.U,GRO OSTHEIM,143.95,GBP,1.0
2018-01-16,2018-01-17,358.79,WWW.VIKING-DIRECT.CO.U,GRO OSTHEIM,358.79,GBP,1.0
2018-01-16,2018-01-17,28.23,TESCO STORES 6440,LONDON EN8,28.23,GBP,1.0
2018-01-17,2018-01-18,103.08,WWW.VIKING-DIRECT.CO.U,GRO OSTHEIM,103.08,GBP,1.0
2018-01-18,2018-01-19,423.36,WWW.VIKING-DIRECT.CO.U,GRO OSTHEIM,423.36,GBP,1.0
2018-01-22,2018-01-23,18.0,METRO RADIO CARS,BARNET,18.0,GBP,1.0
2018-01-24,2018-01-25,40.8,TESCO STORES 6440,LONDON EN8,40.8,GBP,1.0
2018-01-26,2018-01-29,-25.19,WWW.VIKING-DIRECT.CO.U,GRO OSTHEIM,-25.19,GBP,1.0
2018-01-31,2018-01-02,45.14,TESCO STORES 6440,LONDON EN8,45.14,GBP,1.0
2018-01-31,2018-01-02,35.5,METRO RADIO CARS,BARNET,35.5,GBP,1.0
2018-01-02,2018-02-02,173.93,WWW.VIKING-DIRECT.CO.U,GRO OSTHEIM,173.93,GBP,1.0
2018-01-26,2018-01-29,500.0,HMCOURTS-SERVICE.G,08459400111,500.0,GBP,1.0
2018-04-01,2018-05-01,15.94,DEBEN BUILDBASE,LONDON N11,15.94,GBP,1.0
2018-09-01,2018-10-01,104.99,SCREWFIX,NEW SOUTHGATE,104.99,GBP,1.0
2018-01-15,2018-01-16,195.0,LB BARNET PCN WEB,LONDON,195.0,GBP,1.0
2018-01-16,2018-01-17,140.69,VISTAPRINT,800-721-6214,140.69,GBP,1.0
2018-01-18,2018-01-19,189.99,SCREWFIX,NEW SOUTHGATE,189.99,GBP,1.0
2018-01-23,2018-01-24,259.98,SCREWFIX,NEW SOUTHGATE,259.98,GBP,1.0
2018-01-25,2018-01-26,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2018-01-29,2018-01-30,65.0,LB BARNET PCN WEB,LONDON,65.0,GBP,1.0
2018-03-01,2018-04-01,24.76,WH SMITH,NORTH FINCHLE,24.76,GBP,1.0
2018-09-01,2018-10-01,50.5,ROBIN NEWS,LONDON  N12,50.5,GBP,1.0
2018-01-17,2018-01-18,265.0,IKEA ONLINE,SHOP ONLINE,265.0,GBP,1.0
2018-01-25,2018-01-26,29.2,ASH NEWSAGENT,HARROW,29.2,GBP,1.0
2018-01-26,2018-01-29,2.73,POSTOFFICE SELFSERVICE,LONDON,2.73,GBP,1.0
2018-01-30,2018-01-31,117.0,BIG YELLOW SELF STORAG,LONDON  N12,117.0,GBP,1.0
2018-01-31,2018-01-02,80.0,PP EPENNY,LONDON,80.0,GBP,1.0
2018-01-31,2018-01-02,150.0,PP EPENNY,LONDON,150.0,GBP,1.0
2018-01-02,2018-02-02,444.99,CURRYS ONLINE,HEMEL HEMPSTE,444.99,GBP,1.0
2018-01-02,2018-02-02,20.0,TESCO STORE 2544,FINCHLEY,20.0,GBP,1.0
2018-11-01,2018-12-01,3.1,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,3.1,GBP,1.0
2018-11-01,2018-12-01,3.99,AMAZON UK MARKETPLACE,800-279-6620,3.99,GBP,1.0
2018-11-01,2018-12-01,35.0,AMAZON EU,AMAZON.CO.UK,35.0,GBP,1.0
2018-01-16,2018-01-17,5.99,AMAZON UK MARKETPLACE,800-279-6620,5.99,GBP,1.0
2018-01-19,2018-01-22,9.98,WWW.KITCHENWAREHOUSELT,INTERNET,9.98,GBP,1.0
2018-01-22,2018-01-23,63.59,AMAZON UK MARKETPLACE,800-279-6620,63.59,GBP,1.0
2018-01-22,2018-01-23,12.89,AMAZON UK MARKETPLACE,800-279-6620,12.89,GBP,1.0
2018-01-25,2018-01-26,999.0,KITCHEN WAREHOUSE,RIPON,999.0,GBP,1.0
2018-01-25,2018-01-26,178.09,KITCHEN WAREHOUSE,RIPON,178.09,GBP,1.0
2018-05-01,2018-08-01,123.15,SAINSBURYS TO YOU 0444,ENFIELD,123.15,GBP,1.0
2018-09-01,2018-10-01,182.07,SAINSBURYS TO YOU 0444,ENFIELD,182.07,GBP,1.0
2018-09-01,2018-10-01,-1.5,SAINSBURYS TO YOU 0444,ENFIELD,-1.5,GBP,1.0
2018-10-01,2018-11-01,161.64,WWW.EUREKADIRECT.CO.UK,INTERNET,161.64,GBP,1.0
2018-11-01,2018-12-01,7.25,POST OFFICE COUNTER,ENFIELD,7.25,GBP,1.0
2018-12-01,2018-01-15,180.24,SAINSBURYS TO YOU 0444,ENFIELD,180.24,GBP,1.0
2018-12-01,2018-01-15,10.0,THE JEWEL HUT (MOTO),BRIERLEY HILL,10.0,GBP,1.0
2018-12-01,2018-01-15,-3.75,SAINSBURYS TO YOU 0444,ENFIELD,-3.75,GBP,1.0
2018-01-16,2018-01-17,108.65,SAINSBURYS TO YOU 0444,ENFIELD,108.65,GBP,1.0
2018-01-16,2018-01-17,20.2,SAINSBURYS 0420,WINCHMORE HIL,20.2,GBP,1.0
2018-01-17,2018-01-18,14.09,ASDA SUPERSTORE,S'GATE CIRCUS,14.09,GBP,1.0
2018-01-18,2018-01-19,73.33,ASDA SUPERSTORE,S'GATE CIRCUS,73.33,GBP,1.0
2018-01-18,2018-01-19,2.5,ASDA SUPERSTORE,S'GATE CIRCUS,2.5,GBP,1.0
2018-01-19,2018-01-22,153.08,SAINSBURYS TO YOU 0444,ENFIELD,153.08,GBP,1.0
2018-01-22,2018-01-23,38.46,ASDA SUPERSTORE,S'GATE CIRCUS,38.46,GBP,1.0
2018-01-23,2018-01-24,110.0,SAINSBURYS TO YOU 0444,ENFIELD,110.0,GBP,1.0
2018-01-26,2018-01-29,162.86,SAINSBURYS TO YOU 0444,ENFIELD,162.86,GBP,1.0
2018-01-27,2018-01-29,20.0,SAINSBURYS,LONDON,20.0,GBP,1.0
2018-01-29,2018-01-30,93.97,ASDA SUPERSTORE,S'GATE CIRCUS,93.97,GBP,1.0
2018-01-02,2018-02-02,7.28,ASDA SUPERSTORE,S'GATE CIRCUS,7.28,GBP,1.0
2018-01-02,2018-02-02,177.35,SAINSBURYS TO YOU 0444,ENFIELD,177.35,GBP,1.0
2018-04-01,2018-05-01,-68.0,DVSA OLCS PORTAL 3,OLCS 0300-123,-68.0,GBP,1.0
2018-10-01,2018-11-01,922.5,DVSA MOT COMP 2,OLCS 0300-123,922.5,GBP,1.0
2018-11-01,2018-12-01,195.0,LB BARNET PCN ATP,LONDON,195.0,GBP,1.0
2018-11-01,2018-12-01,195.0,LB BARNET PCN ATP,LONDON,195.0,GBP,1.0
2018-01-23,2018-01-24,167.5,DVLA VEHICLE TAX,0300 1234321,167.5,GBP,1.0
2018-01-24,2018-01-25,93.25,DVLA VEHICLE TAX,0300 1234321,93.25,GBP,1.0
2018-01-24,2018-01-25,93.25,DVLA VEHICLE TAX,0300 1234321,93.25,GBP,1.0
2018-01-24,2018-01-25,242.5,DVLA VEHICLE TAX,0300 1234321,242.5,GBP,1.0
2018-01-31,2018-01-02,650.0,POST OFFICE COUNTER,LONDON,650.0,GBP,1.0
2018-01-31,2018-01-02,650.0,POST OFFICE COUNTER,LONDON,650.0,GBP,1.0
2018-01-31,2018-01-02,200.0,POST OFFICE COUNTER,LONDON,200.0,GBP,1.0
2018-01-15,2018-01-16,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2018-01-16,2018-01-17,1.45,TESCO STORES 5655,EDGWARE,1.45,GBP,1.0
2018-01-18,2018-01-19,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2018-01-21,2018-01-22,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2018-08-01,2018-09-01,7.99,AMAZON PRIME,AMZN.CO.UK/PM,7.99,GBP,1.0
2018-04-01,2018-05-01,17.0,CREATESEND/COM,SYDNEY,17.0,GBP,1.0
2018-08-01,2018-09-01,50.0,EB  NATIONAL AMHP LEAD,801-413-7200,50.0,GBP,1.0
2018-09-01,2018-10-01,28.0,TSGN,STEVENAGE,28.0,GBP,1.0
2018-10-01,2018-11-01,3.0,AMAZON UK MARKETPLACE,800-279-6620,3.0,GBP,1.0
2018-10-01,2018-11-01,474.0,WWW.PMGLTD.CO.UK,01612113002,474.0,GBP,1.0
2018-11-01,2018-12-01,47.9,AMAZON UK MARKETPLACE,800-279-6620,47.9,GBP,1.0
2018-11-01,2018-12-01,14.0,POUNDLAND LTD 1152,STEVENAGE,14.0,GBP,1.0
2018-01-25,2018-01-26,14.7,VIRGINTRAINSEC KGX STN,LNDON N1 6121,14.7,GBP,1.0
2018-01-27,2018-01-29,19.0,POUNDLAND LTD 1152,STEVENAGE,19.0,GBP,1.0
2018-01-31,2018-01-02,15.71,ALDI 40 776,STEVENAGE,15.71,GBP,1.0
2018-01-02,2018-02-02,5.0,CREATESEND/COM,SYDNEY,5.0,GBP,1.0
2018-05-01,2018-08-01,10.98,UFIX ENTERPRISE LTD 6,LONDON NW11,10.98,GBP,1.0
2018-10-01,2018-12-01,70.98,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,70.98,GBP,1.0
2018-12-01,2018-01-15,6.99,RYMAN 1133,LONDON,6.99,GBP,1.0
2018-01-25,2018-01-26,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2018-03-01,2018-04-01,63.04,TESCO STORES 6440,LONDON EN8,63.04,GBP,1.0
2018-05-01,2018-08-01,48.56,WWW.NISBETS.COM,0845 1110281,48.56,GBP,1.0
2018-05-01,2018-09-01,32.38,WWW.NISBETS.COM,0845 1110281,32.38,GBP,1.0
2018-08-01,2018-09-01,83.98,TESCO STORES 6440,LONDON EN8,83.98,GBP,1.0
2018-09-01,2018-10-01,66.95,ASDA HOME SHOPPING,CARDS LTD,66.95,GBP,1.0
2018-01-13,2018-01-15,26.0,ASDA HOME SHOPPING,CARDS LTD,26.0,GBP,1.0
2018-01-15,2018-01-16,40.44,AMAZON UK MARKETPLACE,800-279-6620,40.44,GBP,1.0
2018-01-15,2018-01-16,18.04,AMAZON UK MARKETPLACE,800-279-6620,18.04,GBP,1.0
2018-01-15,2018-01-16,123.32,TESCO STORES 6440,LONDON EN8,123.32,GBP,1.0
2018-01-15,2018-01-16,-3.0,TESCO STORE 3539,WALTHAM CROSS,-3.0,GBP,1.0
2018-01-16,2018-01-17,14.05,AMAZON UK MARKETPLACE,800-279-6620,14.05,GBP,1.0
2018-01-17,2018-01-18,9.2,AMAZON UK MARKETPLACE,800-279-6620,9.2,GBP,1.0
2018-01-22,2018-01-23,90.85,TESCO STORES 6440,LONDON EN8,90.85,GBP,1.0
2018-01-22,2018-01-23,75.0,BILLETTO UK,0800 043 0401,75.0,GBP,1.0
2018-01-23,2018-01-24,7.32,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,7.32,GBP,1.0
2018-01-24,2018-01-25,3.95,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,3.95,GBP,1.0
2018-01-29,2018-01-30,95.35,TESCO STORES 6440,LONDON EN8,95.35,GBP,1.0
2018-01-02,2018-02-02,99.8,AMAZON UK MARKETPLACE,800-279-6620,99.8,GBP,1.0
2018-01-16,2018-01-17,237.0,HMCOURTS-SERVICE.G,08459400111,237.0,GBP,1.0
2018-01-29,2018-01-30,6375.0,HMCOURTS-SERVICE.G,08459400111,6375.0,GBP,1.0
2018-05-01,2018-08-01,33.64,AMAZON UK MARKETPLACE,800-279-6620,33.64,GBP,1.0
2018-08-01,2018-09-01,2.72,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,2.72,GBP,1.0
2018-08-01,2018-09-01,39.38,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,39.38,GBP,1.0
2018-08-01,2018-09-01,23.92,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,23.92,GBP,1.0
2018-08-01,2018-09-01,2.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,2.99,GBP,1.0
2018-11-01,2018-11-01,95.88,AMAZON UK MARKETPLACE,800-279-6620,95.88,GBP,1.0
2018-01-13,2018-01-15,35.35,AMAZON UK MARKETPLACE,800-279-6620,35.35,GBP,1.0
2018-01-14,2018-01-15,39.38,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,39.38,GBP,1.0
2018-01-14,2018-01-15,39.38,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,39.38,GBP,1.0
2018-01-14,2018-01-15,39.38,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,39.38,GBP,1.0
2018-01-15,2018-01-16,39.38,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,39.38,GBP,1.0
2018-01-15,2018-01-16,39.38,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,39.38,GBP,1.0
2018-01-15,2018-01-16,39.38,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,39.38,GBP,1.0
2018-01-27,2018-01-29,40.0,OYSTER AUTOTOPUP,0343 2221234,40.0,GBP,1.0
2018-01-29,2018-01-30,126.0,STATIONERY OFFICE BOOK,LONDON SW8,126.0,GBP,1.0
2018-01-29,2018-01-30,118.14,AMAZON EU,AMAZON.CO.UK,118.14,GBP,1.0
2018-01-29,2018-01-30,3.4,AMAZON UK MARKETPLACE,800-279-6620,3.4,GBP,1.0
2018-01-30,2018-01-31,1.36,AMAZON UK MARKETPLACE,800-279-6620,1.36,GBP,1.0
2018-01-31,2018-01-02,27.86,AMAZON UK MARKETPLACE,800-279-6620,27.86,GBP,1.0
2018-01-02,2018-02-02,138.56,AMAZON UK MARKETPLACE,800-279-6620,138.56,GBP,1.0
2018-05-01,2018-05-01,10.31,AMAZON UK MARKETPLACE,800-279-6620,10.31,GBP,1.0
2018-04-01,2018-05-01,6.99,TESCO DELIVERY SAVER2,01707298000,6.99,GBP,1.0
2018-05-01,2018-05-01,22.65,AMAZON UK MARKETPLACE,800-279-6620,22.65,GBP,1.0
2018-05-01,2018-05-01,50.65,AMAZON UK MARKETPLACE,800-279-6620,50.65,GBP,1.0
2018-05-01,2018-08-01,1.21,AMAZON UK MARKETPLACE,800-279-6620,1.21,GBP,1.0
2018-05-01,2018-08-01,7.29,AMAZON UK MARKETPLACE,800-279-6620,7.29,GBP,1.0
2018-05-01,2018-08-01,36.46,AMAZON UK MARKETPLACE,800-279-6620,36.46,GBP,1.0
2018-05-01,2018-08-01,2.5,AMAZON UK MARKETPLACE,800-279-6620,2.5,GBP,1.0
2018-05-01,2018-08-01,9.89,AMAZON UK MARKETPLACE,800-279-6620,9.89,GBP,1.0
2018-05-01,2018-08-01,30.52,AMAZON UK MARKETPLACE,800-279-6620,30.52,GBP,1.0
2018-05-01,2018-08-01,7.96,AMAZON UK MARKETPLACE,800-279-6620,7.96,GBP,1.0
2018-05-01,2018-08-01,2.78,AMAZON UK MARKETPLACE,800-279-6620,2.78,GBP,1.0
2018-05-01,2018-08-01,2.1,AMAZON UK MARKETPLACE,800-279-6620,2.1,GBP,1.0
2018-05-01,2018-08-01,3.49,AMAZON UK MARKETPLACE,800-279-6620,3.49,GBP,1.0
2018-05-01,2018-08-01,2.99,AMAZON UK MARKETPLACE,800-279-6620,2.99,GBP,1.0
2018-06-01,2018-08-01,88.94,AMAZON UK MARKETPLACE,800-279-6620,88.94,GBP,1.0
2018-08-01,2018-09-01,50.97,AMAZON UK MARKETPLACE,800-279-6620,50.97,GBP,1.0
2018-08-01,2018-09-01,11.03,AMAZON UK MARKETPLACE,800-279-6620,11.03,GBP,1.0
2018-08-01,2018-09-01,5.74,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,5.74,GBP,1.0
2018-09-01,2018-10-01,9.4,LB CAMDEN PARKING,CAMDEN,9.4,GBP,1.0
2018-09-01,2018-10-01,4.05,PRET A MANGER,LONDON  EC1N,4.05,GBP,1.0
2018-11-01,2018-12-01,6.39,PRET A MANGER,LONDON  SW1,6.39,GBP,1.0
2018-01-24,2018-01-25,4.59,STARBUCKS,LONDON,4.59,GBP,1.0
2018-01-24,2018-01-25,5.0,WESTMINSTER PARKING,LONDON,5.0,GBP,1.0
2018-01-25,2018-01-26,25.47,WAITROSE 670,MILL HILL,25.47,GBP,1.0
2018-01-28,2018-01-29,15.99,HALFORDS 0744,FRIERN BARNET,15.99,GBP,1.0
2018-01-28,2018-01-29,5.3,COSTA COFFEE 43037420,FRIERN BARNET,5.3,GBP,1.0
2018-01-28,2018-01-29,69.97,HALFORDS 0744,FRIERN BARNET,69.97,GBP,1.0
2018-01-30,2018-01-31,1.54,MARTIN MCCOLL'S,BOREHAMWOOD,1.54,GBP,1.0
2018-01-02,2018-02-02,10.4,KING DRY CLEANERS,LONDON,10.4,GBP,1.0
2018-01-02,2018-02-02,14.0,ELSTREE CAR VALETI,BOREHAMWOOD,14.0,GBP,1.0
2018-01-23,2018-01-25,1188.0,SURVEYMONKEY.COM,DUBLIN,1188.0,GBP,1.0
2018-01-31,2018-02-02,1304.64,GENOPRO,CAMBRIDGE,1795.0,USD,1.38
2018-05-01,2018-08-01,203.5,LOVE2SHOP.CO.UK,0345 717 1111,203.5,GBP,1.0
2018-08-01,2018-09-01,8.69,TESCO STORES 6412,WHETSTONE,8.69,GBP,1.0
2018-09-01,2018-10-01,191.0,WWW.INSIDEHOUSING.CO.U,LONDON  E14,191.0,GBP,1.0
2018-11-01,2018-12-01,657.45,LOVE2SHOP.CO.UK,0345 717 1111,657.45,GBP,1.0
2018-01-19,2018-01-22,12.98,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,12.98,GBP,1.0
2018-01-31,2018-01-02,47.77,TESCO STORES 2296,COLNEY HATCH,47.77,GBP,1.0
2018-01-15,2018-01-16,4.38,CO-OP GROUP FOOD,104320,4.38,GBP,1.0
2018-01-26,2018-01-29,9.94,STARBUCKS,LONDON,9.94,GBP,1.0
2018-09-01,2018-10-01,69.03,TESCO STORE 2122,BRENT PARK,69.03,GBP,1.0
2018-01-15,2018-01-16,20.0,LUL TICKET MACHINE,ARNOS GROVE,20.0,GBP,1.0
2018-01-15,2018-01-16,15.8,IZ  NINCOMSOUP LTD,LONDON,15.8,GBP,1.0
2018-01-15,2018-01-16,5.4,IZ  NINCOMSOUP LTD,LONDON,5.4,GBP,1.0
2018-01-16,2018-01-17,86.43,TESCO STORE 2122,BRENT PARK,86.43,GBP,1.0
2018-01-23,2018-01-24,105.14,TESCO STORE 2122,BRENT PARK,105.14,GBP,1.0
2018-01-30,2018-01-31,70.89,TESCO STORE 2122,BRENT PARK,70.89,GBP,1.0
2018-02-02,2018-02-02,51.36,AMAZON UK MARKETPLACE,800-279-6620,51.36,GBP,1.0
2018-01-02,2018-02-02,19.84,AMAZON UK MARKETPLACE,800-279-6620,19.84,GBP,1.0
2018-01-15,2018-01-16,52.71,SQ  COMPARE THE MAN AN,LONDON,52.71,GBP,1.0
2018-01-23,2018-01-24,30.0,IKEA LIMITED,WEMBLEY SACAT,30.0,GBP,1.0
2018-01-23,2018-01-24,134.53,ARGOS LTD,EDGWARE,134.53,GBP,1.0
2018-01-23,2018-01-24,8.04,ARGOS LTD,EDGWARE,8.04,GBP,1.0
2018-01-31,2018-01-02,439.36,ARGOS RETAIL GROUP,INTERNET,439.36,GBP,1.0
2018-01-02,2018-02-02,329.0,WWW.BEDS.CO.UK,0121 526 7305,329.0,GBP,1.0
2018-01-02,2018-02-02,17.1,POUNDLAND LTD 1267,NORTH FINCHLE,17.1,GBP,1.0
2018-01-15,2018-01-16,70.0,FLIP OUT BRENT CRO,LONDON,70.0,GBP,1.0
2018-01-19,2018-01-22,12.57,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,12.57,GBP,1.0
2018-01-22,2018-01-23,103.13,WWW.ARGOS.CO.UK,INTERNET,103.13,GBP,1.0
2018-01-28,2018-01-29,15.98,AMAZON UK MARKETPLACE,800-279-6620,15.98,GBP,1.0
2018-10-01,2018-11-01,69.98,ARGOS RETAIL GROUP,INTERNET,69.98,GBP,1.0
2018-05-01,2018-08-01,32.16,VALUE PRODUCTS LTD,POOLE,32.16,GBP,1.0
2018-06-01,2018-08-01,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2018-01-31,2018-01-02,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2018-01-02,2018-02-02,34.99,ARGOS LTD,NORTH FINCHLE,34.99,GBP,1.0
2018-01-23,2018-01-24,35.0,WILLIAM CHANNON,LONDON,35.0,GBP,1.0
2018-03-01,2018-04-01,8.0,L B CAMDEN TH,LONDON,8.0,GBP,1.0
2018-04-01,2018-05-01,20.0,LBBARNET PAYENET,LONDON,20.0,GBP,1.0
2018-01-15,2018-01-16,23.4,GRO HM PASSPORT OFFICE,SOUTHPORT,23.4,GBP,1.0
2018-01-15,2018-01-17,-23.4,GRO HM PASSPORT OFFICE,SOUTHPORT,-23.4,GBP,1.0
2018-01-23,2018-01-24,-45.0,LBBARNET PAYENET,LONDON,-45.0,GBP,1.0
2018-01-23,2018-01-24,30.0,LBBARNET PAYENET,LONDON,30.0,GBP,1.0
2018-01-24,2018-01-25,30.0,LBBARNET PAYENET,LONDON,30.0,GBP,1.0
2018-01-25,2018-01-26,21.0,LBBARNET PAYENET,LONDON,21.0,GBP,1.0
2018-04-01,2018-05-01,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2018-06-01,2018-08-01,55.0,BARNET LOCK CENTRE LTD,BARNET,55.0,GBP,1.0
2018-07-01,2018-08-01,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2018-01-17,2018-01-18,16.49,ROBERT DYAS HOLDNG LTD,01372361444,16.49,GBP,1.0
2018-01-25,2018-01-26,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2018-01-25,2018-01-26,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2018-01-25,2018-01-26,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2018-01-26,2018-01-29,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2018-06-01,2018-08-01,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2018-01-25,2018-01-26,56.0,POST OFFICE COUNTER,LONDON,56.0,GBP,1.0
2018-01-28,2018-01-29,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2018-01-15,2018-01-16,82.25,POST OFFICE COUNTER,LONDON,82.25,GBP,1.0
2018-01-25,2018-01-26,78.97,ARGOS RETAIL GROUP,INTERNET,78.97,GBP,1.0
2018-01-29,2018-01-30,9.25,GRO HM PASSPORT OFFICE,SOUTHPORT,9.25,GBP,1.0
2018-01-30,2018-01-31,164.62,ARGOS LTD,NORTH FINCHLE,164.62,GBP,1.0
2018-10-01,2018-11-01,333.3,WWW.TTS-GROUPS.CO.UK,INTERNET,333.3,GBP,1.0
2018-01-23,2018-01-25,17.0,CREATESEND/COM,SYDNEY,17.0,GBP,1.0
2018-01-02,2018-02-02,523.5,CHARITY,OXFORD,523.5,GBP,1.0
2018-08-01,2018-09-01,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2018-01-15,2018-01-16,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2018-07-01,2018-08-01,10.0,TFL OYST PHOTOCARD,0343 222 1234,10.0,GBP,1.0
2018-01-22,2018-01-23,139.98,HIGH STREET TV (GROUP),08448000631,139.98,GBP,1.0
2018-01-30,2018-01-31,17.09,FUNKYPIGEON.COM,SWINDON,17.09,GBP,1.0
2018-06-01,2018-08-01,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2018-10-01,2018-11-01,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2018-01-14,2018-01-15,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2018-01-17,2018-01-18,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2018-01-20,2018-01-22,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2018-01-31,2018-01-02,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2018-09-01,2018-10-01,15.0,TESCO STORES-3333,LONDON,15.0,GBP,1.0
